id,canonical_name,category_id,keywords,primary_unit,unit_weight_grams,density_g_per_ml,shelf_life_days_pantry,shelf_life_days_fridge,shelf_life_days_freezer,origin_country,process_params,created_at,updated_at,structured_seasons,nutrition_profile,process_capabilities,subcategory_id
1301,carotte,1,"[""carotte"",""carrot"",""légume""]",u,80,0.88,14,30,365,"[""FR"",""NL"",""CN""]",,2025-09-28 15:02:02.979011+00,2025-10-02 21:02:22.966745+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":9.6,""fiber_g_per_100g"":2.8,""sugar_g_per_100g"":4.7,""calories_per_100g"":41,""protein_g_per_100g"":0.9,""sodium_mg_per_100g"":69}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1302,pomme de terre,1,"[""pomme de terre"",""potato"",""patate"",""légume""]",u,150,0.80,90,60,365,"[""CN"",""IN"",""RU""]",,2025-09-28 15:02:02.979011+00,2025-10-02 21:02:22.966745+00,"{""peak"":[9,10],""type"":""légume"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":17,""fiber_g_per_100g"":2.2,""sugar_g_per_100g"":0.8,""calories_per_100g"":77,""protein_g_per_100g"":2,""sodium_mg_per_100g"":6}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1303,navet,1,"[""navet"",""turnip"",""légume""]",u,120,0.90,14,21,365,"[""FR"",""GB"",""JP""]",,2025-09-28 15:02:02.979011+00,2025-10-02 21:02:22.966745+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[1,2,3,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":6.4,""fiber_g_per_100g"":1.8,""sugar_g_per_100g"":3.8,""calories_per_100g"":28,""protein_g_per_100g"":0.9,""sodium_mg_per_100g"":67}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1304,betterave,1,"[""betterave"",""beet"",""légume""]",u,250.0,0.87,120,14,365,"[""FR"",""NL"",""PL""]",,2025-10-01 17:16:06.825577+00,2025-10-02 21:02:22.966745+00,"{""peak"":[7,8,9],""type"":""légume"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":10,""fiber_g_per_100g"":2.8,""sugar_g_per_100g"":7,""calories_per_100g"":43,""protein_g_per_100g"":1.6,""sodium_mg_per_100g"":78}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1305,radis,1,"[""radis"",""radish"",""légume""]",u,15.0,0.95,7,30,0,"[""FR"",""IT"",""JP""]",,2025-10-01 17:16:06.825577+00,2025-10-02 21:02:22.966745+00,"{""peak"":[4,5,6],""type"":""légume"",""available"":[3,4,5,6,7,8,9,10]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":3.4,""fiber_g_per_100g"":1.6,""sugar_g_per_100g"":1.9,""calories_per_100g"":16,""protein_g_per_100g"":0.7,""sodium_mg_per_100g"":39}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":true}",
1306,céleri-rave,1,"[""panais"",""parsnip"",""légume""]",u,800.0,0.88,120,21,365,"[""FR"",""NL"",""DE""]",,2025-10-01 17:16:06.825577+00,2025-10-02 21:02:22.966745+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[9,10,11,12,1,2,3]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":9.2,""fiber_g_per_100g"":1.8,""sugar_g_per_100g"":1.6,""calories_per_100g"":42,""protein_g_per_100g"":1.5,""sodium_mg_per_100g"":100}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1307,rutabaga,2,"[""rutabaga"",""swede"",""légume""]",u,400.0,0.91,30,60,365,"[""CA"",""GB"",""SE""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[9,10,11,12,1,2]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":8.6,""fiber_g_per_100g"":2.3,""sugar_g_per_100g"":4.5,""calories_per_100g"":37,""protein_g_per_100g"":1.1,""sodium_mg_per_100g"":20}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1308,topinambour,2,"[""topinambour"",""jerusalem artichoke"",""légume""]",u,80.0,0.88,14,21,365,"[""FR"",""US"",""CA""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[11,12,1,2],""type"":""légume"",""available"":[10,11,12,1,2,3]}","{""fat_g_per_100g"":0.01,""carbs_g_per_100g"":17.4,""fiber_g_per_100g"":1.6,""sugar_g_per_100g"":9.6,""calories_per_100g"":73,""protein_g_per_100g"":2,""sodium_mg_per_100g"":4}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1309,salsifis,2,"[""salsifis"",""salsify"",""légume""]",u,100.0,0.90,7,14,365,"[""FR"",""BE"",""IT""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[9,10,11,12,1,2]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":18.6,""fiber_g_per_100g"":3.3,""sugar_g_per_100g"":2.7,""calories_per_100g"":82,""protein_g_per_100g"":3.3,""sodium_mg_per_100g"":20}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1310,crosne,2,"[""crosne"",""chinese artichoke"",""légume""]",g,1.0,0.89,7,14,365,"[""FR"",""CN"",""JP""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[11,12,1,2],""type"":""légume"",""available"":[10,11,12,1,2,3]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":15.2,""fiber_g_per_100g"":1.8,""sugar_g_per_100g"":0,""calories_per_100g"":65,""protein_g_per_100g"":1.4,""sodium_mg_per_100g"":4}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1311,patate douce,2,"[""patate douce"",""sweet potato"",""légume""]",u,150.0,0.86,14,30,365,"[""CN"",""UG"",""NG""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":20.1,""fiber_g_per_100g"":3,""sugar_g_per_100g"":4.2,""calories_per_100g"":86,""protein_g_per_100g"":1.6,""sodium_mg_per_100g"":55}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1312,igname,2,"[""igname"",""yam"",""légume""]",u,200.0,0.87,30,60,365,"[""NG"",""GH"",""CI""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":27.9,""fiber_g_per_100g"":4.1,""sugar_g_per_100g"":0.5,""calories_per_100g"":118,""protein_g_per_100g"":1.5,""sodium_mg_per_100g"":9}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1351,chou blanc,2,"[""chou blanc"",""cabbage"",""chou"",""légume""]",u,1000.0,0.92,14,30,365,"[""CN"",""RU"",""IN""]",,2025-10-02 17:52:51.886498+00,2025-10-02 21:02:22.966745+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":6,""fiber_g_per_100g"":2.5,""sugar_g_per_100g"":3.2,""calories_per_100g"":25,""protein_g_per_100g"":1.3,""sodium_mg_per_100g"":18}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1352,brocoli,2,"[""brocoli"",""broccoli"",""légume""]",u,300.0,0.91,5,7,365,"[""CN"",""IN"",""US""]",,2025-10-02 17:52:51.886498+00,2025-10-02 21:02:22.966745+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.4,""carbs_g_per_100g"":7,""fiber_g_per_100g"":2.6,""sugar_g_per_100g"":1.7,""calories_per_100g"":34,""protein_g_per_100g"":2.8,""sodium_mg_per_100g"":33}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1353,chou-fleur,2,"[""chou-fleur"",""cauliflower"",""chou"",""légume""]",u,600.0,0.90,7,14,365,"[""CN"",""IN"",""US""]",,2025-10-02 17:52:51.886498+00,2025-10-02 21:02:22.966745+00,"{""peak"":[9,10,11],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":5,""fiber_g_per_100g"":2,""sugar_g_per_100g"":1.9,""calories_per_100g"":25,""protein_g_per_100g"":1.9,""sodium_mg_per_100g"":30}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1354,chou de Bruxelles,2,"[""chou de Bruxelles"",""Brussels sprouts"",""chou"",""légume""]",u,15.0,0.90,7,14,365,"[""NL"",""BE"",""GB""]",,2025-10-02 17:52:51.886498+00,2025-10-02 21:02:22.966745+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[9,10,11,12,1]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":9,""fiber_g_per_100g"":3.8,""sugar_g_per_100g"":2.2,""calories_per_100g"":43,""protein_g_per_100g"":3.4,""sodium_mg_per_100g"":25}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1355,chou rouge,2,"[""chou rouge"",""red cabbage"",""chou"",""légume""]",u,1000.0,0.92,14,30,365,"[""CN"",""RU"",""PL""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":7.4,""fiber_g_per_100g"":2.1,""sugar_g_per_100g"":3.8,""calories_per_100g"":31,""protein_g_per_100g"":1.4,""sodium_mg_per_100g"":27}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1356,chou vert,2,"[""chou vert"",""green cabbage"",""chou frisé"",""légume""]",u,1000.0,0.92,14,30,365,"[""CN"",""IN"",""RU""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[10,11,12,1],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":6,""fiber_g_per_100g"":2.5,""sugar_g_per_100g"":3.2,""calories_per_100g"":25,""protein_g_per_100g"":1.3,""sodium_mg_per_100g"":18}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1357,chou kale,2,"[""chou kale"",""kale"",""chou frisé"",""légume""]",g,1.0,0.91,5,7,365,"[""US"",""GB"",""NL""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[10,11,12,1,2],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.9,""carbs_g_per_100g"":8.8,""fiber_g_per_100g"":3.6,""sugar_g_per_100g"":2.3,""calories_per_100g"":49,""protein_g_per_100g"":4.3,""sodium_mg_per_100g"":38}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1358,chou chinois,2,"[""chou chinois"",""napa cabbage"",""pe-tsai"",""chou"",""légume""]",u,800.0,0.94,7,14,365,"[""CN"",""KR"",""JP""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":3.2,""fiber_g_per_100g"":1.2,""sugar_g_per_100g"":1.4,""calories_per_100g"":16,""protein_g_per_100g"":1.2,""sodium_mg_per_100g"":9}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1359,pak-choï,2,"[""pak-choï"",""bok choy"",""chou chinois"",""légume""]",u,300.0,0.95,5,7,365,"[""CN"",""TH"",""PH""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":2.2,""fiber_g_per_100g"":1,""sugar_g_per_100g"":1.2,""calories_per_100g"":13,""protein_g_per_100g"":1.5,""sodium_mg_per_100g"":65}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":true}",
1360,chou romanesco,2,"[""chou romanesco"",""romanesco"",""chou"",""légume""]",u,600.0,0.91,7,14,365,"[""IT"",""FR"",""ES""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[9,10,11],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":5,""fiber_g_per_100g"":2,""sugar_g_per_100g"":1.9,""calories_per_100g"":25,""protein_g_per_100g"":1.9,""sodium_mg_per_100g"":30}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1361,chou-rave,2,"[""chou-rave"",""kohlrabi"",""chou"",""légume""]",u,200.0,0.92,14,21,365,"[""DE"",""AT"",""FR""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[6,7,8,9],""type"":""légume"",""available"":[5,6,7,8,9,10]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":6.2,""fiber_g_per_100g"":3.6,""sugar_g_per_100g"":2.6,""calories_per_100g"":27,""protein_g_per_100g"":1.7,""sodium_mg_per_100g"":20}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1401,laitue,1,"[""laitue"",""lettuce"",""salade"",""légume""]",u,1000,0.92,14,30,365,"[""CN"",""RU"",""IN""]",,2025-09-28 15:02:02.979011+00,2025-10-02 21:02:22.966745+00,"{""peak"":[10,11,12],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":6,""fiber_g_per_100g"":2.5,""sugar_g_per_100g"":3.2,""calories_per_100g"":25,""protein_g_per_100g"":1.3,""sodium_mg_per_100g"":18}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1402,épinard,1,"[""épinard"",""spinach"",""légume""]",g,2,0.91,2,5,365,"[""CN"",""US"",""FR""]",,2025-09-28 15:02:02.979011+00,2025-10-02 21:02:22.966745+00,"{""peak"":[3,4,5],""type"":""légume"",""available"":[1,2,3,4,5,9,10,11,12]}","{""fat_g_per_100g"":0.4,""carbs_g_per_100g"":3.6,""fiber_g_per_100g"":2.2,""sugar_g_per_100g"":0.4,""calories_per_100g"":23,""protein_g_per_100g"":2.9,""sodium_mg_per_100g"":79}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1403,mâche,1,"[""mâche"",""lambs lettuce"",""salade"",""légume""]",u,300,0.95,3,7,0,"[""FR"",""ES"",""US""]",,2025-09-28 15:02:02.979011+00,2025-10-02 21:02:22.966745+00,"{""peak"":[5,6,7],""type"":""légume"",""available"":[3,4,5,6,7,8,9,10]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":2.9,""fiber_g_per_100g"":1.3,""sugar_g_per_100g"":1.2,""calories_per_100g"":15,""protein_g_per_100g"":1.4,""sodium_mg_per_100g"":28}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1404,roquette,2,"[""roquette"",""arugula"",""rocket"",""salade"",""légume""]",g,1.0,0.92,2,5,365,"[""IT"",""FR"",""ES""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[4,5,6,7,8],""type"":""légume"",""available"":[3,4,5,6,7,8,9]}","{""fat_g_per_100g"":0.7,""carbs_g_per_100g"":3.7,""fiber_g_per_100g"":1.6,""sugar_g_per_100g"":2,""calories_per_100g"":25,""protein_g_per_100g"":2.6,""sodium_mg_per_100g"":27}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1405,cresson,2,"[""cresson"",""watercress"",""salade"",""légume""]",g,1.0,0.93,2,5,365,"[""FR"",""GB"",""US""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[3,4,5,6],""type"":""légume"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":1.3,""fiber_g_per_100g"":0.5,""sugar_g_per_100g"":0.2,""calories_per_100g"":11,""protein_g_per_100g"":2.3,""sodium_mg_per_100g"":41}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1406,blette,2,"[""blette"",""chard"",""bette"",""légume""]",g,1.0,0.92,3,7,365,"[""FR"",""IT"",""ES""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[6,7,8,9],""type"":""légume"",""available"":[5,6,7,8,9,10]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":3.7,""fiber_g_per_100g"":1.6,""sugar_g_per_100g"":1.1,""calories_per_100g"":19,""protein_g_per_100g"":1.8,""sodium_mg_per_100g"":213}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1451,courgette,2,"[""courgette"",""zucchini"",""légume""]",u,200.0,0.94,5,7,365,"[""CN"",""TR"",""EG""]",,2025-10-02 20:56:55.172411+00,2025-10-02 21:02:22.966745+00,"{""peak"":[6,7,8],""type"":""légume"",""available"":[5,6,7,8,9]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":3.1,""fiber_g_per_100g"":1,""sugar_g_per_100g"":2.5,""calories_per_100g"":17,""protein_g_per_100g"":1.2,""sodium_mg_per_100g"":8}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1452,courge,2,"[""courge"",""légume""]",u,1200.0,0.90,90,14,365,"[""US"",""MX"",""AR""]",,2025-10-02 17:52:51.886498+00,2025-10-03 14:12:22.224495+00,"{""peak"":[9,10,11],""type"":""légume"",""available"":[9,10,11,12,1]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":11.7,""fiber_g_per_100g"":2,""sugar_g_per_100g"":2.2,""calories_per_100g"":45,""protein_g_per_100g"":1,""sodium_mg_per_100g"":4}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1453,potiron,2,"[""potiron"",""pumpkin"",""courge"",""légume""]",u,3000.0,0.92,90,14,365,"[""IN"",""CN"",""RU""]",,2025-10-02 17:52:51.886498+00,2025-10-02 21:02:22.966745+00,"{""peak"":[10,11],""type"":""légume"",""available"":[9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":6.5,""fiber_g_per_100g"":0.5,""sugar_g_per_100g"":2.8,""calories_per_100g"":26,""protein_g_per_100g"":1,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1454,potimarron,2,"[""potimarron"",""red kuri squash"",""courge"",""légume""]",u,1500.0,0.91,90,14,365,"[""JP"",""FR"",""US""]",,2025-10-02 17:52:51.886498+00,2025-10-02 21:02:22.966745+00,"{""peak"":[9,10,11],""type"":""légume"",""available"":[9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":8.2,""fiber_g_per_100g"":1.7,""sugar_g_per_100g"":3.5,""calories_per_100g"":34,""protein_g_per_100g"":1.2,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1455,citrouille,2,"[""citrouille"",""pumpkin"",""courge"",""légume""]",u,5000.0,0.92,90,14,365,"[""US"",""MX"",""CN""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[10,11],""type"":""légume"",""available"":[9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":6.5,""fiber_g_per_100g"":0.5,""sugar_g_per_100g"":2.8,""calories_per_100g"":26,""protein_g_per_100g"":1,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1456,courge spaghetti,2,"[""courge spaghetti"",""spaghetti squash"",""courge"",""légume""]",u,1500.0,0.91,90,14,365,"[""US"",""MX"",""CA""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[9,10,11],""type"":""légume"",""available"":[9,10,11,12]}","{""fat_g_per_100g"":0.6,""carbs_g_per_100g"":10,""fiber_g_per_100g"":2.2,""sugar_g_per_100g"":3.9,""calories_per_100g"":31,""protein_g_per_100g"":0.6,""sodium_mg_per_100g"":28}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1457,pâtisson,2,"[""pâtisson"",""pattypan squash"",""courge"",""légume""]",u,300.0,0.93,7,14,365,"[""FR"",""US"",""IT""]",,2025-10-02 22:21:31.802295+00,2025-10-02 22:21:31.802295+00,"{""peak"":[7,8,9],""type"":""légume"",""available"":[6,7,8,9,10]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":4.3,""fiber_g_per_100g"":1.2,""sugar_g_per_100g"":2.2,""calories_per_100g"":20,""protein_g_per_100g"":1.2,""sodium_mg_per_100g"":2}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1502,asperge,2,"[""asperge"",""asparagus"",""légume""]",u,20.0,0.93,2,5,365,"[""FR"",""PE"",""MX""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[4,5,6],""type"":""légume"",""available"":[3,4,5,6,7]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":3.9,""fiber_g_per_100g"":2.1,""sugar_g_per_100g"":1.9,""calories_per_100g"":20,""protein_g_per_100g"":2.2,""sodium_mg_per_100g"":2}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1505,céleri branche,2,"[""céleri branche"",""celery"",""céleri"",""légume""]",u,300.0,0.95,7,14,365,"[""US"",""MX"",""FR""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[9,10,11],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":3,""fiber_g_per_100g"":1.6,""sugar_g_per_100g"":1.3,""calories_per_100g"":14,""protein_g_per_100g"":0.7,""sodium_mg_per_100g"":80}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1506,fenouil,2,"[""fenouil"",""fennel"",""légume""]",u,250.0,0.94,5,10,365,"[""IT"",""FR"",""ES""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[9,10,11],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":7.3,""fiber_g_per_100g"":3.1,""sugar_g_per_100g"":3.9,""calories_per_100g"":31,""protein_g_per_100g"":1.2,""sodium_mg_per_100g"":52}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1507,artichaut,2,"[""artichaut"",""artichoke"",""légume""]",u,150.0,0.94,3,7,365,"[""IT"",""ES"",""FR""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[5,6,7],""type"":""légume"",""available"":[4,5,6,7,8]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":10.5,""fiber_g_per_100g"":5.4,""sugar_g_per_100g"":1,""calories_per_100g"":47,""protein_g_per_100g"":3.3,""sodium_mg_per_100g"":94}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
