ID,Nom,Portions,Ingrédients
151,Bœuf sauté aux oignons,4,"""500|g|bœuf"",""2|pièce|oignon"",""2|pièce|ail"",""2|cuillère à soupe|sauce soja claire"",""1|cuillère à soupe|sauce soja foncée"",""1|cuillère à soupe|sauce d'huître"",""1|cuillère à café|maïzena"",""1|cuillère à soupe|huile de sésame"",""2|cuillère à soupe|huile végétale"",""1|cuillère à café|sucre"""
153,Bibimbap coréen au bœuf,4,"""300|g|bœuf"",""300|g|riz"",""2|pièce|carotte"",""200|g|épinard"",""200|g|pousse de soja"",""150|g|haricot vert"",""2|pièce|oignon"",""4|pièce|œuf"",""3|cuillère à soupe|sauce soja"",""2|pièce|ail"",""20|g|gingembre"",""2|cuillère à soupe|huile de sésame"",""10|g|sucre"",""3|cuillère à soupe|huile d'olive"",""10|g|graine de sésame"""
154,Bulgogi,4,"""500|g|bœuf"",""1|pièce|oignon"",""1|pièce|poireau"",""1|pièce|pomme"",""4|pièce|ail"",""10|g|gingembre"",""4|cuillère à soupe|sauce soja"",""2|cuillère à soupe|sucre"",""2|cuillère à soupe|huile de sésame"",""1|cuillère à soupe|mirin"",""10|g|graine de sésame"",""2|cuillère à soupe|huile végétale"""
155,Gyudon japonais,4,"""400|g|bœuf"",""2|pièce|oignon"",""300|g|riz"",""120|ml|dashi"",""60|ml|saké"",""30|ml|sauce soja"",""15|g|sucre"",""10|g|gingembre"",""4|pièce|œuf"",""2|cuillère à soupe|huile végétale"",""1|pièce|oignon vert"""
156,Rôti de porc à la moutarde,4,"""800|g|rôti de porc"",""4|cuillère à soupe|moutarde"",""20|cl|lait"",""1|cuillère à soupe|crème fraîche"",""600|g|pomme de terre"",""2|pièce|oignon"",""2|cuillère à soupe|huile d'olive"",""30|cl|eau"",""2|pièce|branche de thym"""
158,Sauté de porc au caramel,4,"""600|g|porc"",""3|cuillère à soupe|sucre"",""2|cuillère à soupe|sauce soja"",""1|cuillère à soupe|vinaigre"",""1|pièce|oignon"",""2|pièce|ail"",""10|g|gingembre"",""200|ml|eau"",""2|cuillère à soupe|huile végétale"",""50|g|cacahuète"""
159,Porc à l'aigre-douce,4,"""500|g|porc"",""2|cuillère à soupe|maïzena"",""1|pièce|œuf"",""2|pièce|poivron"",""200|g|ananas"",""1|pièce|oignon"",""2|pièce|ail"",""4|cuillère à soupe|ketchup"",""3|cuillère à soupe|sucre"",""2|cuillère à soupe|vinaigre de riz"",""2|cuillère à soupe|sauce soja"",""10|g|gingembre"""
160,Rougail saucisse réunionnais,4,"""6|pièce|saucisse fumée"",""4|pièce|tomate"",""2|pièce|oignon"",""3|pièce|ail"",""10|g|gingembre"",""1|pièce|piment"",""1|cuillère à café|curcuma"",""1|pièce|branche de thym"",""2|cuillère à soupe|huile végétale"",""300|g|riz"""
161,Saucisses de Toulouse et purée,4,"""800|g|saucisse de toulouse"",""1000|g|pomme de terre"",""100|ml|lait"",""80|g|beurre"",""30|ml|huile d'olive"",""2|pièce|oignon"",""200|g|champignon"",""2|gousse|ail"",""3|g|thym"",""1|pièce|laurier"",""5|g|sel"",""2|g|poivre"""
162,Travers de porc sauce barbecue,4,"""1000|g|traver de porc"",""100|ml|coulis de tomate"",""30|ml|ketchup"",""15|ml|sirop d'érable"",""15|ml|huile végétale"",""15|g|sucre"",""15|g|moutarde"",""10|ml|vinaigre de cidre"",""5|g|sel"",""2|g|poivre"""
163,Pulled pork,6,"""800|g|échine de porc"",""200|ml|sauce barbecue"",""150|ml|vinaigre de cidre"",""15|g|sucre"",""1|pièce|oignon"",""2|gousse|ail"",""15|ml|huile végétale"",""300|ml|eau"",""150|g|coleslaw"",""8|pièce|tortilla"",""2|g|piment"",""5|g|sel"",""2|g|poivre"""
164,Porc Tonkatsu japonais,4,"""4|pièce|escalope de porc"",""100|g|farine"",""2|pièce|œuf"",""150|g|chapelure panko"",""500|ml|huile deure"",""200|g|chou blanc"",""100|ml|sauce tonkatsu"",""30|ml|sauce soja"",""15|ml|mirin"",""1|pièce|citron"",""5|g|sel"",""2|g|poivre"""
165,Jambon à l'os braisé au madère,6,"""1500|g|jambon à l'os"",""300|ml|madère"",""500|ml|bouillon de volaille"",""2|pièce|carotte"",""2|pièce|oignon"",""2|gousse|ail"",""50|g|beurre"",""1|pièce|bouquet garni"",""30|g|farine"",""5|g|sel"",""2|g|poivre"""
166,Gigot d'agneau de sept heures,6,"""1500|g|gigot d'agneau"",""4|pièce|carotte"",""3|pièce|oignon"",""1|tête|ail"",""200|ml|vin blanc"",""500|ml|fond de veau"",""4|pièce|tomate"",""50|ml|huile d'olive"",""5|g|thym"",""2|pièce|laurier"",""5|g|sel"",""2|g|poivre"""
167,Navarin d'agneau printanier,6,"""1000|g|épaule d'agneau"",""500|g|pomme de terre"",""300|g|carotte"",""200|g|navet"",""150|g|petit pois"",""2|pièce|oignon"",""2|gousse|ail"",""30|g|farine"",""30|g|concentré de tomate"",""500|ml|bouillon"",""30|ml|huile végétale"",""5|g|thym"",""1|pièce|laurier"",""5|g|sel"",""2|g|poivre"""
170,Moussaka grecque,6,"""500|g|agneau haché"",""800|g|aubergine"",""500|g|pomme de terre"",""400|g|tomate"",""2|pièce|oignon"",""3|gousse|ail"",""200|ml|lait"",""50|g|beurre"",""50|g|farine"",""100|g|parmesan"",""2|pièce|œuf"",""5|g|cannelle"",""5|g|origan"",""100|ml|huile d'olive"",""5|g|sel"",""2|g|poivre"""
173,Côtelettes d'agneau grillées à l'ail,4,"""8|pièce|côtelette d'agneau"",""800|g|pomme de terre"",""4|gousse|ail"",""2|pièce|citron"",""50|ml|huile d'olive"",""5|g|origan"",""3|g|piment d'espelette"",""5|g|sel"",""2|g|poivre"""
174,Shepherd's pie,6,"""600|g|agneau haché"",""1000|g|pomme de terre"",""2|pièce|oignon"",""2|pièce|carotte"",""2|gousse|ail"",""200|ml|bouillon"",""30|g|concentré de tomate"",""100|ml|lait"",""80|g|beurre"",""50|g|parmesan"",""30|ml|huile végétale"",""5|g|thym"",""5|g|sel"",""2|g|poivre"""
175,Kefta d'agneau et semoule,4,"""500|g|agneau haché"",""300|g|semoule"",""1|pièce|œuf"",""2|pièce|oignon"",""3|gousse|ail"",""30|g|persil"",""20|g|coriandre"",""10|g|menthe"",""50|g|pignon"",""30|g|chapelure"",""10|g|cumin"",""5|g|paprika"",""5|g|cannelle"",""30|ml|huile d'olive"",""5|g|sel"",""2|g|poivre"""
176,Magret de canard,sauce au poivre vert,"""2|pièce|magret de canard"",""30|g|poivre vert"",""100|ml|crème fraîche"",""2|pièce|échalote"",""100|ml|fond de veau"",""50|ml|cognac"",""100|ml|vin blanc"",""5|g|sel"",""2|g|poivre"""
178,Canard laqué pékinois,4,"""1|pièce|canard"",""100|ml|miel"",""50|ml|sauce soja"",""30|ml|vinaigre de riz"",""30|ml|sauce hoisin"",""10|g|gingembre"",""5|g|cinq épices"",""2|pièce|oignon nouveu"",""1|pièce|concombre"",""12|pièce|galette chinoise"",""30|g|sucre"",""5|g|sel"""
179,Parmentier de canard,4,"""400|g|confit de canard"",""800|g|pomme de terre"",""100|ml|lait"",""60|g|beurre"",""1|pièce|oignon"",""2|gousse|ail"",""30|ml|huile végétale"",""5|g|sel"",""2|g|poivre"""
180,Lapin à la moutarde,4,"""1|pièce|lapin"",""60|g|moutarde"",""200|ml|crème fraîche"",""200|ml|vin blanc"",""2|pièce|échalote"",""2|gousse|ail"",""30|g|beurre"",""30|ml|huile végétale"",""5|g|thym"",""1|pièce|laurier"",""5|g|sel"",""2|g|poivre"""
181,Lapin chasseur,4,"""1|pièce|lapin"",""300|g|champignon"",""150|g|lardon"",""2|pièce|échalote"",""2|gousse|ail"",""200|ml|vin blanc"",""30|g|concentré de tomate"",""30|g|farine"",""300|ml|bouillon"",""30|ml|huile végétale"",""5|g|thym"",""1|pièce|laurier"",""10|g|persil"",""5|g|sel"",""2|g|poivre"""
185,Andouillette de Troyes,sauce moutarde,"""4|pièce|andouillette de troye"",""60|g|moutarde de dijon"",""150|ml|crème fraîche"",""100|ml|vin blanc"",""2|pièce|échalote"",""30|g|beurre"",""5|g|sel"",""2|g|poivre"""
186,Boudin noir aux pommes,4,"""4|pièce|boudin noir"",""3|pièce|pomme"",""2|pièce|oignon"",""30|g|beurre"",""15|g|sucre"",""2|pièce|citron"",""3|g|cannelle"",""5|g|sel"",""2|g|poivre"""
187,Saucisson de Lyon pistaché en brioche,6,"""1|pièce|saucisson de lyon pistaché"",""450|g|farine"",""4|pièce|œuf"",""150|g|beurre"",""100|ml|lait"",""20|g|levure de boulanger"",""20|g|sucre"",""6|g|sel"",""1|pièce|jaune d'œuf"""
188,Far breton (version salée aux pruneaux),6,"""250|g|farine"",""150|g|sucre"",""4|pièce|œuf"",""1|litre|lait"",""300|g|pruneau"",""50|g|beurre salé"",""1|cuillère à café|sel"",""1|pincée|vanille liquide"",""30|ml|rhum"""
190,Galettes de sarrasin bretonnes,6,"""500|g|farine de sarrasin"",""1|pièce|œuf"",""1|litre|eau"",""15|g|sel"",""50|g|beurre"""
191,Moules marinières,4,"""2|kg|moule"",""4|pièce|échalote"",""200|ml|vin blanc"",""50|g|beurre"",""1|bouquet|persil"",""2|gousse|ail"",""1|pincée|poivre"",""1|feuille|laurier"",""1|brin|thym"""
192,Moules à la crème et aux frites,4,"""2|kg|moule"",""3|pièce|échalote"",""200|ml|vin blanc"",""150|ml|crème fraîche"",""50|g|beurre"",""1|kg|pomme de terre"",""1|bouquet|persil"",""2|gousse|ail"",""1|litre|huile deure"""
194,Moules à la provençale,4,"""2|kg|moule"",""400|g|tomate"",""3|gousse|ail"",""1|pièce|oignon"",""100|ml|vin blanc"",""50|ml|huile d'olive"",""1|bouquet|basilic"",""5|g|herbes de provence"""
195,Paella valenciana,6,"""400|g|riz bomba"",""1|pièce|poulet"",""200|g|haricot vert"",""200|g|garrofó"",""100|g|tomate"",""100|ml|huile d'olive"",""1|litre|bouillon"",""0.2|g|safran"",""1|pièce|citron"",""1|brin|romarin"""
196,Paella aux fruits de mer,6,"""400|g|riz"",""500|g|crevette"",""500|g|moule"",""300|g|calamar"",""200|g|poivron"",""2|gousse|ail"",""100|ml|huile d'olive"",""1|litre|fumet de poisson"",""0.2|g|safran"",""1|pièce|citron"""
261,Pâtes à la sauce tomate et basilic frais,4,"""400|g|spaghetti"",""800|g|tomate"",""3|gousse|ail"",""1|bouquet|basilic frais"",""60|ml|huile d'olive"",""50|g|parmesan"""
262,Pâtes all'arrabbiata,4,"""400|g|penne"",""400|g|tomate"",""3|gousse|ail"",""2|piment|rouge"",""50|ml|huile d'olive"",""10|g|persil"""
263,Pâtes alla puttanesca,4,"""400|g|spaghetti"",""400|g|tomate"",""100|g|olive noire"",""50|g|câpre"",""6|filets|anchois"",""3|gousse|ail"",""50|ml|huile d'olive"",""10|g|persil"""
264,Pâtes à la carbonara,4,"""400|g|spaghetti"",""200|g|guanciale"",""4|pièce|jaune d'œuf"",""100|g|pecorino romano"""
265,Pâtes cacio e pepe,4,"""400|g|tonnarelli"",""200|g|pecorino romano"",""10|g|poivre noir"""
412,Crème brûlée à la vanille,6,"""500|ml|crème liquide"",""6|pièce|jaune d'œuf"",""100|g|sucre"",""1|gousse|vanille"",""60|g|cassonade"""
413,Mousse au chocolat noir,6,"""200|g|chocolat noir"",""6|pièce|œuf"",""30|g|sucre"",""30|g|beurre"",""1|pincée|sel"""
452,Cheesecake new-yorkais,8,"""200|g|biscuit graham"",""100|g|beurre"",""800|g|cream cheese"",""200|g|sucre"",""3|pièce|œuf"",""200|ml|crème fraîche"",""1|cuillère à café|vanille"",""30|g|farine"""
453,Brownie au chocolat et noix de pécan,8,"""200|g|chocolat noir"",""150|g|beurre"",""200|g|sucre"",""3|pièce|œuf"",""100|g|farine"",""100|g|noix de pécan"",""1|pincée|sel"""
454,Cookies aux pépites de chocolat,20,"""125|g|beurre"",""100|g|sucre"",""100|g|cassonade"",""1|pièce|œuf"",""1|cuillère à café|vanille"",""200|g|farine"",""1/2|cuillère à café|bicarbonate"",""1/2|cuillère à café|sel"",""200|g|pépite de chocolat"""
512,Baguette tradition française,4,"""500|g|farine t65"",""375|ml|eau"",""10|g|sel"",""5|g|levure boulanger fraîche"""
8776,Gâteau au yaourt,8,"""1|pot|yaourt nature"",""3|pot|farine"",""2|pot|sucre"",""1/2|pot|huile végétale"",""3|pièce|œuf"",""1|sachet|levure chimique"",""1|pincée|sel"",""1|cuillère à café|vanille"""
8838,Quatre-quarts,8,"""250|g|beurre"",""250|g|sucre"",""250|g|farine"",""250|g|œuf"",""1|sachet|levure chimique"",""1|pincée|sel"""
8869,Sablés,30,"""250|g|farine"",""125|g|beurre"",""100|g|sucre glace"",""1|pièce|œuf"",""1|pincée|sel"",""1|cuillère à café|vanille"""
8870,Cookies,24,"""225|g|beurre"",""150|g|sucre"",""150|g|cassonade"",""2|pièce|œuf"",""1|cuillère à café|vanille"",""375|g|farine"",""1|cuillère à café|bicarbonate"",""1|cuillère à café|sel"",""300|g|pépite chocolat"""
8873,Financiers,12,"""100|g|poudre d'amande"",""140|g|sucre glace"",""60|g|farine"",""4|pièce|blanc d'œuf"",""100|g|beurre"",""1|pincée|sel"""
8877,Canelés,16,"""500|ml|lait"",""2|pièce|œuf"",""2|pièce|jaune d'œuf"",""100|g|farine"",""250|g|sucre"",""50|g|beurre"",""1|gousse|vanille"",""60|ml|rhum"""
8878,Meringues,40,"""4|pièce|blanc d'œuf"",""250|g|sucre"",""1|pincée|sel"",""1|cuillère à café|jus citron"""
8880,Macarons,30,"""125|g|poudre d'amande"",""225|g|sucre glace"",""90|g|blanc d'œuf"",""25|g|sucre"",""200|g|ganache chocolat"""
8893,Crème caramel,6,"""500|ml|lait"",""4|pièce|œuf"",""120|g|sucre"",""1|gousse|vanille"",""100|g|sucre"",""50|ml|eau"""
8894,Crème brûlée,6,"""500|ml|crème liquide"",""6|pièce|jaune d'œuf"",""100|g|sucre"",""1|gousse|vanille"",""60|g|cassonade"""
379,Croque-Monsieur,4,"""8|tranches|pain"",""4|tranches|jambon blanc"",""200|g|gruyère"",""40|g|beurre"",""400|ml|sauce béchamel"""
380,Croque-Madame,4,"""8|tranches|pain"",""4|tranches|jambon blanc"",""200|g|gruyère"",""4|pièce|œuf"",""40|g|beurre"",""400|ml|sauce béchamel"""
372,Burger de bœuf cheddar et bacon,4,"""600|g|bœuf haché"",""4|pains|burger"",""8|tranches|cheddar"",""8|tranches|bacon"",""1|pièce|tomate"",""1|pièce|oignon rouge"",""4|feuilles|salade"",""4|cuillères à soupe|mayonnaise"",""2|cuillères à soupe|ketchup"""
256,Risotto aux champignons,4,"""350|g|riz Arborio"",""400|g|champignon"",""1|pièce|oignon"",""100|ml|vin blanc"",""1|litre|bouillon"",""100|g|parmesan"",""50|g|beurre"",""50|ml|huile d'olive"",""2|gousse|ail"""
303,Ratatouille niçoise,6,"""2|pièce|aubergine"",""2|pièce|courgette"",""2|pièce|poivron"",""4|pièce|tomate"",""2|pièce|oignon"",""3|gousse|ail"",""100|ml|huile d'olive"",""1|bouquet|thym"",""2|feuilles|laurier"",""1|bouquet|basilic"""
317,Aligot de l'Aubrac,6,"""1|kg|pomme de terre"",""400|g|tomme fraîche"",""200|ml|crème liquide"",""100|g|beurre"",""2|gousse|ail"""
420,Far breton aux pruneaux,8,"""250|g|farine"",""150|g|sucre"",""4|pièce|œuf"",""1|litre|lait entier"",""250|g|pruneau"",""50|g|beurre salé"",""2|cuillères à soupe|rhum"",""1|gousse|vanille"",""1|pincée|sel"""
421,Canelés de Bordeaux,16,"""500|ml|lait"",""2|pièce|œuf"",""2|pièce|jaune d'œuf"",""250|g|sucre"",""100|g|farine"",""50|g|beurre"",""1|gousse|vanille"",""60|ml|rhum ambré"""
422,Macarons parisiens,30,"""125|g|poudre d'amande"",""225|g|sucre glace"",""90|g|blanc d'œuf"",""25|g|sucre"",""200|g|ganache chocolat"""
9377,Sauce béchamel,4,"""50|g|beurre"",""50|g|farine"",""500|ml|lait"",""1|pincée|sel"",""1|pincée|poivre"",""1|pincée|muscade"""
9386,Mayonnaise,1,"""2|pièce|jaune d'œuf"",""1|cuillère à soupe|moutarde"",""200|ml|huile neutre"",""1|cuillère à soupe|vinaigre"""
9388,Pesto,4,"""100|g|basilic frais"",""50|g|pignon de pin"",""2|gousse|ail"",""100|g|parmesan"",""150|ml|huile d'olive"""
205,Pavé de saumon à l'unilatérale,4,"""4|pièce|pavé de saumon"",""30|ml|huile d'olive"",""1|pièce|citron"",""20|g|beurre"""
206,Saumon en papillote julienne de légumes,4,"""4|pièce|pavé de saumon"",""2|pièce|carotte"",""1|pièce|poireau"",""1|pièce|courgette"",""100|ml|vin blanc"",""30|ml|huile d'olive"",""1|pièce|citron"""
207,Saumon teriyaki,4,"""4|pièce|pavé de saumon"",""60|ml|sauce soja"",""60|ml|mirin"",""30|g|sucre"",""1|cuillère à soupe|gingembre"",""2|gousse|ail"",""10|g|graine sésame"",""2|cuillères à soupe|huile végétale"",""300|g|riz"""
243,Dahl de lentilles indien,4,"""300|g|lentille corail"",""400|ml|lait de coco"",""400|g|tomate"",""1|pièce|oignon"",""3|gousse|ail"",""20|g|gingembre"",""1|cuillère à café|curcuma"",""1|cuillère à café|cumin"",""1|cuillère à café|coriandrelue"",""30|ml|huile végétale"""
249,Chili sin carne,6,"""400|g|haricot rouge"",""400|g|haricot noir"",""400|g|tomate"",""200|g|maïs"",""2|pièce|oignon"",""3|gousse|ail"",""2|pièce|poivron"",""2|cuillères à soupe|cumin"",""1|cuillère à soupe|paprika"",""1|cuillère à café|piment"",""30|ml|huile d'olive"""
255,Lasagnes aux épinards et à la ricotta,6,"""12|feuilles|lasagne"",""600|g|épinard"",""400|g|ricotta"",""100|g|parmesan"",""500|ml|sauce béchamel"",""2|gousse|ail"",""30|ml|huile d'olive"",""1|pincée|muscade"""
267,Pâtes au pesto alla genovese,4,"""400|g|trofie"",""150|g|basilic frais"",""50|g|pignon de pin"",""100|g|parmesan"",""50|g|pecorino"",""150|ml|huile d'olive"",""2|gousse|ail"""
282,Tofu sauté aux légumes et sauce soja,4,"""400|g|tofu ferme"",""2|pièce|carotte"",""1|pièce|brocoli"",""1|pièce|poivron"",""100|g|champignon"",""3|cuillères à soupe|sauce soja"",""1|cuillère à soupe|huile sésame"",""2|cuillères à soupe|huile végétale"",""2|gousse|ail"",""10|g|gingembre"""
293,Buddha bowl au quinoa patates douces et avocat,2,"""200|g|quinoa"",""1|pièce|patate douce"",""1|pièce|avocat"",""100|g|pois chiche"",""100|g|épinard"",""2|cuillères à soupe|tahini"",""1|pièce|citron"",""30|ml|huile d'olive"""
307,Wok de légumes sauce aigre-douce,4,"""1|pièce|brocoli"",""2|pièce|carotte"",""1|pièce|poivron rouge"",""100|g|pois mange-tout"",""200|g|champignon"",""2|cuillères à soupe|sauce soja"",""2|cuillères à soupe|vinaigre de riz"",""2|cuillères à soupe|sucre"",""1|cuillère à soupe|maïzena"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile végétale"""
315,Pommes de terre suédoises,6,"""1|kg|pomme de terre"",""200|ml|crème liquide"",""50|g|beurre"",""2|gousse|ail"""
316,Pommes dauphine,6,"""500|g|pomme de terre"",""250|ml|eau"",""100|g|beurre"",""150|g|farine"",""4|pièce|œuf"""
322,Endives braisées au jambon,4,"""8|pièce|endive"",""8|tranches|jambon"",""500|ml|sauce béchamel"",""100|g|gruyère"",""50|g|beurre"""
330,Riz pilaf aux amandes et raisins secs,4,"""300|g|riz basmati"",""50|g|amande"",""50|g|raisin sec"",""1|pièce|oignon"",""600|ml|bouillon"",""50|g|beurre"",""1|bâton|cannelle"",""2|clous|girofle"""
333,Palak Paneer,4,"""400|g|paneer"",""500|g|épinard"",""2|pièce|tomate"",""1|pièce|oignon"",""3|gousse|ail"",""20|g|gingembre"",""200|ml|crème liquide"",""1|cuillère à café|garam masala"",""1|cuillère à café|cumin"",""30|ml|huile végétale"""
392,Ramen japonais au porc chashu,4,"""400|g|nouille ramen"",""600|g|poitrine de porc"",""2|litres|bouillon"",""4|pièce|œuf"",""100|ml|sauce soja"",""50|ml|mirin"",""2|oignons|vert"",""10|g|gingembre"",""2|gousse|ail"""
396,Riz cantonais,4,"""400|g|riz"",""3|pièce|œuf"",""150|g|jambon"",""100|g|petit pois"",""2|oignons|vert"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|huile végétale"""
416,Tarte Tatin aux pommes,6,"""6|pièce|pomme"",""150|g|sucre"",""80|g|beurre"",""1|rouleau|pâte feuilletée"",""1|pincée|cannelle"""
417,Tarte au citron meringuée,8,"""1|pâte|sablée"",""4|pièce|citron"",""150|g|sucre"",""3|pièce|œuf"",""100|g|beurre"",""3|blancs|œuf"",""150|g|sucre"""
419,Clafoutis aux cerises,6,"""500|g|cerise"",""4|pièce|œuf"",""100|g|farine"",""250|ml|lait"",""80|g|sucre"",""50|g|beurre"",""1|pincée|sel"",""1|cuillère à café|vanille"""
432,Tiramisu au café,8,"""6|pièce|jaune d'œuf"",""100|g|sucre"",""500|g|mascarpone"",""300|ml|café fort"",""30|ml|amaretto"""
455,Apple pie américaine,8,"""1|kg|pomme"",""150|g|sucre"",""2|cuillères à soupe|farine"",""1|cuillère à café|cannelle"",""2|pâtes|brisée"",""30|g|beurre"""
476,Churros espagnols et leur chocolat chaud,4,"""250|ml|eau"",""100|g|farine"",""50|g|beurre"",""1|pincée|sel"",""100|g|sucre"",""1|cuillère à café|cannelle"",""200|g|chocolat noir"",""400|ml|lait"""
8772,Pommes noisettes,4,"""1|kg|pomme de terre"",""2|pièce|œuf"",""50|g|farine"""
8773,Riz basmati,4,"""300|g|riz basmati"",""600|ml|eau"",""1|cuillère à café|sel"",""20|g|beurre"""
8785,Riz blanc nature,4,"""300|g|riz"",""600|ml|eau"",""1|cuillère à café|sel"",""15|g|beurre"""
8928,Velouté de champignons,4,"""500|g|champignon de Paris"",""1|pièce|oignon"",""1|litre|bouillon"",""200|ml|crème liquide"",""50|g|beurre"",""2|gousse|ail"""
8936,Velouté de courgettes,4,"""800|g|courgette"",""1|pièce|oignon"",""1|litre|bouillon"",""100|ml|crème liquide"",""30|ml|huile d'olive"",""2|gousse|ail"""
9040,Pot-au-feu,6,"""1|kg|bœuf"",""4|pièce|carotte"",""4|pièce|poireau"",""1|pièce|céleri-rave"",""4|pièce|navet"",""2|pièce|oignon"",""2|clous|girofle"",""1|bouquet|garni"""
526,Croissants au beurre,12,"""500|g|farine t45"",""300|ml|lait"",""60|g|sucre"",""10|g|sel"",""20|g|levure boulanger"",""250|g|beurre"""
540,Poule au pot,6,"""1|pièce|poule"",""300|g|chair à saucisse"",""2|pièce|œuf"",""100|g|pain"",""4|pièce|carotte"",""4|pièce|poireau"",""2|pièce|navet"",""1|bouquet|garni"""
570,Escargots de Bourgogne,4,"""4|douzaines|escargot"",""250|g|beurre"",""4|gousse|ail"",""30|g|persil"""
188,Far breton version salée aux pruneaux,6,"""250|g|farine"",""150|g|sucre"",""4|pièce|œuf"",""1|litre|lait entier"",""300|g|pruneau"",""50|g|beurre salé"",""30|ml|rhum"",""1|gousse|vanille"",""1|pincée|sel"""
197,Zarzuela de mariscos,6,"""500|g|lotte"",""400|g|crevette"",""500|g|moule"",""300|g|calamar"",""400|g|tomate"",""2|pièce|oignon"",""4|gousse|ail"",""200|ml|vin blanc"",""100|ml|cognac"",""100|ml|huile d'olive"",""1|bouquet|persil"""
198,Marmitako,6,"""800|g|thon frais"",""1|kg|pomme de terre"",""2|pièce|poivron rouge"",""2|pièce|oignon"",""3|gousse|ail"",""400|g|tomate"",""100|ml|vin blanc"",""100|ml|huile d'olive"",""1|cuillère à café|paprika"""
199,Fideuà,4,"""400|g|fideo"",""1|litre|fumet de poisson"",""2|gousse|ail"",""1|pièce|oignon"",""100|ml|huile d'olive"",""0.2|g|safran"",""1|pièce|citron"""
200,Lotte à l'américaine,4,"""1|kg|lotte"",""200|ml|cognac"",""400|g|tomate"",""2|pièce|échalote"",""3|gousse|ail"",""200|ml|vin blanc"",""100|ml|crème liquide"",""50|g|beurre"",""1|bouquet|estragon"""
201,Bouillabaisse marseillaise,6,"""500|g|tomate"",""2|pièce|oignon"",""4|gousse|ail"",""1|pièce|fenouil"",""100|ml|huile d'olive"",""0.5|g|safran"",""1|bouquet|thym"",""1|feuille|laurier"""
202,Bourride sétoise,6,"""1.5|kg|lotte"",""500|ml|aïoli"",""4|pièce|jaune d'œuf"",""200|ml|huile d'olive"",""4|gousse|ail"",""1|litre|fumet de poisson"""
203,Brandade de morue de Nîmes,6,"""600|g|morue dessalée"",""400|ml|lait"",""200|ml|huile d'olive"",""3|gousse|ail"",""1|pièce|citron"""
204,Aïoli provençal et ses légumes,6,"""8|gousse|ail"",""2|pièce|jaune d'œuf"",""300|ml|huile d'olive"",""500|g|morue dessalée"",""6|pièce|œuf"""
208,Saumon à la plancha sauce vierge,4,"""4|pièce|pavé de saumon"",""4|pièce|tomate"",""1|pièce|échalote"",""2|gousse|ail"",""100|ml|huile d'olive"",""1|bouquet|basilic"",""1|pièce|citron"""
209,Lasagnes au saumon et épinards,6,"""12|feuilles|lasagne"",""600|g|saumon frais"",""800|g|épinard"",""500|ml|sauce béchamel"",""200|ml|crème liquide"",""100|g|parmesan"",""2|gousse|ail"",""30|ml|huile d'olive"""
211,Gravlax de saumon,8,"""1|kg|saumon frais"",""100|g|gros sel"",""100|g|sucre"",""30|g|aneth frais"",""2|cuillères à soupe|poivre"",""50|ml|aquavit"""
215,Cabillaud à la bordelaise,4,"""800|g|cabillaud"",""200|g|chapelure"",""100|g|beurre"",""3|pièce|échalote"",""2|gousse|ail"",""200|ml|vin blanc"""
217,Fish and chips britannique,4,"""800|g|cabillaud"",""200|g|farine"",""300|ml|bière"",""1|kg|pomme de terre"""
218,Waterzooi de poisson,4,"""4|pièce|poireau"",""3|pièce|carotte"",""2|branches|céleri"",""200|ml|crème liquide"",""2|pièce|jaune d'œuf"",""50|g|beurre"",""1|litre|fumet"""
220,Thon mi-cuit au sésame,4,"""600|g|thon rouge"",""100|g|graine de sésame"",""60|ml|sauce soja"",""30|ml|huile sésame"",""20|g|gingembre"",""30|ml|huile neutre"""
221,Steak de thon à la sicilienne,4,"""4|pièce|steak de thon"",""400|g|tomate cerise"",""50|g|câpre"",""100|g|olive noire"",""2|gousse|ail"",""50|ml|huile d'olive"""
223,Dorade royale au four et fenouil,4,"""1|pièce|dorade"",""2|bulbes|fenouil"",""2|pièce|citron"",""100|ml|vin blanc"",""100|ml|huile d'olive"",""2|gousse|ail"""
224,Filet de sole meunière,4,"""8|filets|sole"",""100|g|farine"",""150|g|beurre"",""2|pièce|citron"""
225,Raie au beurre noir et aux câpres,4,"""1.2|kg|aile de raie"",""150|g|beurre"",""50|g|câpre"",""50|ml|vinaigre"""
226,Maquereaux marinés au vin blanc,4,"""8|filets|maquereau"",""300|ml|vin blanc"",""100|ml|vinaigre blanc"",""2|pièce|oignon"",""2|pièce|carotte"",""2|feuilles|laurier"",""10|grains|poivre"",""1|bouquet|thym"""
227,Sardines grillées au barbecue,4,"""1|kg|sardine"",""100|ml|huile d'olive"",""2|pièce|citron"",""3|gousse|ail"""
229,Noix de Saint-Jacques snackées purée de carottes au cumin,4,"""16|pièce|noix saint-jacque"",""600|g|carotte"",""100|ml|crème liquide"",""50|g|beurre"",""1|cuillère à café|cumin"",""30|ml|huile végétale"""
231,Crevettes sautées à l'ail et au persil,4,"""600|g|crevette"",""4|gousse|ail"",""1|bouquet|persil"",""100|ml|vin blanc"",""80|ml|huile d'olive"",""1|pincée|piment"""
